Path,TotalSegPath
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn18410.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn18410/trn18410.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn11539.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn11539/trn11539.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn17402.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn17402/trn17402.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn08940.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn08940/trn08940.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn07322.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn07322/trn07322.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn16379.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn16379/trn16379.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn12109.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn12109/trn12109.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn19325.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn19325/trn19325.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn13430.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn13430/trn13430.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn11742.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn11742/trn11742.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04446.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04446/trn04446.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn22823.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn22823/trn22823.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn05528.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn05528/trn05528.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn07409.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn07409/trn07409.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn22494.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn22494/trn22494.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn13363.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn13363/trn13363.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21203.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21203/trn21203.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn18632.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn18632/trn18632.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn09286.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn09286/trn09286.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn11983.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn11983/trn11983.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn10722.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn10722/trn10722.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn00301.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn00301/trn00301.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn23097.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn23097/trn23097.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn16518.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn16518/trn16518.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04580.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04580/trn04580.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn01720.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn01720/trn01720.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn06541.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn06541/trn06541.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn18096.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn18096/trn18096.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn19366.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn19366/trn19366.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn11848.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn11848/trn11848.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn22666.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn22666/trn22666.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn20114.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn20114/trn20114.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21160.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21160/trn21160.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn08017.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn08017/trn08017.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn14928.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn14928/trn14928.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn14236.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn14236/trn14236.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn08290.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn08290/trn08290.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04524.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04524/trn04524.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn19248.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn19248/trn19248.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn22474.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn22474/trn22474.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn24731.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn24731/trn24731.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn13746.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn13746/trn13746.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn15435.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn15435/trn15435.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn24059.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn24059/trn24059.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn09302.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn09302/trn09302.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn16912.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn16912/trn16912.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn24271.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn24271/trn24271.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn19144.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn19144/trn19144.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn06542.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn06542/trn06542.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn12136.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn12136/trn12136.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn03501.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn03501/trn03501.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn05114.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn05114/trn05114.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04401.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04401/trn04401.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn13502.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn13502/trn13502.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn18437.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn18437/trn18437.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn20828.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn20828/trn20828.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn00139.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn00139/trn00139.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn12146.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn12146/trn12146.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn08819.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn08819/trn08819.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn03628.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn03628/trn03628.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn09725.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn09725/trn09725.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn12414.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn12414/trn12414.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn18337.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn18337/trn18337.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn12582.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn12582/trn12582.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn08040.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn08040/trn08040.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn23423.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn23423/trn23423.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn15928.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn15928/trn15928.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn15924.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn15924/trn15924.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21712.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21712/trn21712.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn13506.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn13506/trn13506.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn10580.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn10580/trn10580.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn23130.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn23130/trn23130.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn14062.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn14062/trn14062.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn09579.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn09579/trn09579.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn11343.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn11343/trn11343.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21326.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21326/trn21326.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn24657.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn24657/trn24657.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn07902.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn07902/trn07902.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn02770.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn02770/trn02770.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn02589.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn02589/trn02589.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn20324.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn20324/trn20324.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn19772.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn19772/trn19772.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn00708.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn00708/trn00708.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn02870.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn02870/trn02870.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn23772.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn23772/trn23772.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn13369.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn13369/trn13369.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn12994.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn12994/trn12994.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn06818.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn06818/trn06818.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04907.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04907/trn04907.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn03307.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn03307/trn03307.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn03641.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn03641/trn03641.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21073.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21073/trn21073.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn22013.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn22013/trn22013.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn15697.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn15697/trn15697.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21713.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21713/trn21713.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn19081.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn19081/trn19081.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn02098.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn02098/trn02098.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn14201.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn14201/trn14201.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn19336.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn19336/trn19336.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn24446.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn24446/trn24446.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn18297.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn18297/trn18297.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn13654.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn13654/trn13654.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn03355.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn03355/trn03355.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04072.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04072/trn04072.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn15805.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn15805/trn15805.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn05610.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn05610/trn05610.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn19672.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn19672/trn19672.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn16020.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn16020/trn16020.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn02344.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn02344/trn02344.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn23639.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn23639/trn23639.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn06808.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn06808/trn06808.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn10720.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn10720/trn10720.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21275.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21275/trn21275.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn09450.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn09450/trn09450.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn15336.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn15336/trn15336.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn07682.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn07682/trn07682.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn08287.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn08287/trn08287.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn03979.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn03979/trn03979.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn22179.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn22179/trn22179.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn10077.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn10077/trn10077.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn07658.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn07658/trn07658.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn05372.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn05372/trn05372.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn10912.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn10912/trn10912.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn07509.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn07509/trn07509.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn08328.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn08328/trn08328.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn20789.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn20789/trn20789.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn07636.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn07636/trn07636.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn00925.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn00925/trn00925.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn12799.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn12799/trn12799.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn23182.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn23182/trn23182.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn07045.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn07045/trn07045.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn12305.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn12305/trn12305.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21680.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21680/trn21680.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn13834.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn13834/trn13834.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn17996.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn17996/trn17996.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn05079.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn05079/trn05079.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn16937.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn16937/trn16937.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn00806.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn00806/trn00806.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21771.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21771/trn21771.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn17032.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn17032/trn17032.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn24530.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn24530/trn24530.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn14739.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn14739/trn14739.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn08567.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn08567/trn08567.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn10973.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn10973/trn10973.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn11092.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn11092/trn11092.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn02157.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn02157/trn02157.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn18517.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn18517/trn18517.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn17685.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn17685/trn17685.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn08863.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn08863/trn08863.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn14072.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn14072/trn14072.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn10235.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn10235/trn10235.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn23200.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn23200/trn23200.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn14401.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn14401/trn14401.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn18394.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn18394/trn18394.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn15302.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn15302/trn15302.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21684.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21684/trn21684.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04942.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04942/trn04942.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04680.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04680/trn04680.nii.gz
